"index","inputs","targets"
"167","[winogrande]:
<sentence>William forgot about all the times when Ian saved them, because _ was generally self-involved.</sentence>
<option1>William</option1>
<option2>Ian</option2>","1"
"168","[winogrande]:
<sentence>Katrina's being taught how to speak Korean by Felicia, so _ was most likely born in Korea.</sentence>
<option1>Katrina</option1>
<option2>Felicia</option2>","2"
"169","[winogrande]:
<sentence>Katrina's being taught how to speak Korean by Felicia, so _ was most likely born in the US.</sentence>
<option1>Katrina</option1>
<option2>Felicia</option2>","1"
"170","[winogrande]:
<sentence>Jason denied Ian's passport application because _ did not provide the correct paperwork in time.</sentence>
<option1>Jason</option1>
<option2>Ian</option2>","2"
"171","[winogrande]:
<sentence>Jason denied Ian's passport application because _ did not receive the correct paperwork in time.</sentence>
<option1>Jason</option1>
<option2>Ian</option2>","1"
"172","[winogrande]:
<sentence>I wanted a combination of Vanilla and tea tree essence scents but it smelled like Vanilla because the _ essence was too weak.</sentence>
<option1>Vanilla</option1>
<option2>tea tree</option2>","2"
"173","[winogrande]:
<sentence>I wanted a combination of Vanilla and tea tree essence scents but it smelled like Vanilla because the _ essence was too strong.</sentence>
<option1>Vanilla</option1>
<option2>tea tree</option2>","1"
"174","[winogrande]:
<sentence>I'd rather play on a soccer team than be a kicker on a foot ball team since the _ ball is harder to kick.</sentence>
<option1>soccer</option1>
<option2>foot</option2>","2"
"175","[winogrande]:
<sentence>I'd rather play on a soccer team than be a kicker on a foot ball team since the _ ball is easier to kick.</sentence>
<option1>soccer</option1>
<option2>foot</option2>","1"
"176","[winogrande]:
<sentence>Kyle thought the temperature was too warm while William thought it was too cold, so _ turned the heat down.</sentence>
<option1>Kyle</option1>
<option2>William</option2>","1"
"177","[winogrande]:
<sentence>Kyle thought the temperature was too warm while William thought it was too cold, so _ turned the heat up.</sentence>
<option1>Kyle</option1>
<option2>William</option2>","2"
"178","[winogrande]:
<sentence>William wanted an egg for breakfast, but Kevin ate the last one, so _ had to give them cereal.</sentence>
<option1>William</option1>
<option2>Kevin</option2>","2"
"179","[winogrande]:
<sentence>William wanted an egg for breakfast, but Kevin ate the last one, so _ had to eat cereal.</sentence>
<option1>William</option1>
<option2>Kevin</option2>","1"
"180","[winogrande]:
<sentence>The woman sprayed cleaner on the mirror but skipped the countertop because the _ was clean.</sentence>
<option1>mirror</option1>
<option2>countertop</option2>","2"
"181","[winogrande]:
<sentence>The woman sprayed cleaner on the mirror but skipped the countertop because the _ was dirty.</sentence>
<option1>mirror</option1>
<option2>countertop</option2>","1"
"182","[winogrande]:
<sentence>Justin wrote a paragraph in his planner every day unlike Matthew because _ was disorganized.</sentence>
<option1>Justin</option1>
<option2>Matthew</option2>","2"
"183","[winogrande]:
<sentence>Justin wrote a paragraph in his planner every day unlike Matthew because _ was organized.</sentence>
<option1>Justin</option1>
<option2>Matthew</option2>","1"
"184","[winogrande]:
<sentence>The children could only count the number of balls in one jar and not the beans in the other because the _ were too numerous.</sentence>
<option1>balls</option1>
<option2>beans</option2>","2"
"185","[winogrande]:
<sentence>The children could only count the number of balls in one jar and not the beans in the other because the _ were more manageable.</sentence>
<option1>balls</option1>
<option2>beans</option2>","1"
"186","[winogrande]:
<sentence>Erin is known an an entrepreneur while Victoria is only an employee because _ owns a business.</sentence>
<option1>Erin</option1>
<option2>Victoria</option2>","1"
"187","[winogrande]:
<sentence>Erin is known as an entrepreneur while Victoria is only an employee because _ doesn't yet own a business.</sentence>
<option1>Erin</option1>
<option2>Victoria</option2>","2"
"188","[winogrande]:
<sentence>Since _ arrived at work later Dennis would eat their lunch before Adam in the break room at their job.</sentence>
<option1>Dennis</option1>
<option2>Adam</option2>","2"
"189","[winogrande]:
<sentence>Since _ arrived at work sooner Dennis would eat their lunch before Adam in the break room at their job.</sentence>
<option1>Dennis</option1>
<option2>Adam</option2>","1"
"190","[winogrande]:
<sentence>The stomach of Neil was rumbling, but Samuel seemed fine, due to _ being hungry.</sentence>
<option1>Neil</option1>
<option2>Samuel</option2>","1"
"191","[winogrande]:
<sentence>The stomach of Neil was rumbling, but Samuel seemed fine, due to _ being satiated.</sentence>
<option1>Neil</option1>
<option2>Samuel</option2>","2"
"192","[winogrande]:
<sentence>After Logan contracted the chickenpox from Joseph so _ spent the day sending nice texts about it.</sentence>
<option1>Logan</option1>
<option2>Joseph</option2>","2"
"193","[winogrande]:
<sentence>After Logan contracted the chickenpox from Joseph so _ spent the day sending mean texts about it.</sentence>
<option1>Logan</option1>
<option2>Joseph</option2>","1"
"194","[winogrande]:
<sentence>The man wanted to put the luggage in the house but the _ was too small.</sentence>
<option1>house</option1>
<option2>luggage</option2>","1"
"195","[winogrande]:
<sentence>The man wanted to put the luggage in the house but the _ was too large.</sentence>
<option1>house</option1>
<option2>luggage</option2>","2"
"196","[winogrande]:
<sentence>The experience was totally unforgettable for Betty but not Samantha because _ had dreaded it for months.</sentence>
<option1>Betty</option1>
<option2>Samantha</option2>","2"
"197","[winogrande]:
<sentence>The experience was totally unforgettable for Betty but not Samantha because _ had anticipated it for months.</sentence>
<option1>Betty</option1>
<option2>Samantha</option2>","1"
"198","[winogrande]:
<sentence>Kyle got a new cell phone and showed it to Leslie because _ was happy about the new phone.</sentence>
<option1>Kyle</option1>
<option2>Leslie</option2>","1"
"199","[winogrande]:
<sentence>Kyle got a new cell phone and showed it to Leslie but _ was upset about the new phone.</sentence>
<option1>Kyle</option1>
<option2>Leslie</option2>","2"
"200","[winogrande]:
<sentence>When one experiences cramps they can get into a warm bath or use a heating pad, but the _ is more of an inconvenience.</sentence>
<option1>bath</option1>
<option2>heating pad</option2>","1"
"201","[winogrande]:
<sentence>When one experiences cramps they can get into a warm bath or use a heating pad, but the _ is more convenient.</sentence>
<option1>bath</option1>
<option2>heating pad</option2>","2"
"202","[winogrande]:
<sentence>Neil agreed to help wash Adam's large dog, and _ was very eager to help.</sentence>
<option1>Neil</option1>
<option2>Adam</option2>","1"
"203","[winogrande]:
<sentence>Neil agreed to help wash Adam's large dog, and _ was very grateful for the help.</sentence>
<option1>Neil</option1>
<option2>Adam</option2>","2"
"204","[winogrande]:
<sentence>Cricket is a favorite past time of Lindsey, while Rachel has never heard of it. _ is more likely to be American.</sentence>
<option1>Lindsey</option1>
<option2>Rachel</option2>","2"
"205","[winogrande]:
<sentence>Cricket is a favorite past time of Lindsey, while Rachel has never heard of it. _ is more likely to be British.</sentence>
<option1>Lindsey</option1>
<option2>Rachel</option2>","1"
"206","[winogrande]:
<sentence>It was clear that Jessica understood and was entertained by the article from Monica because _ was the reader.</sentence>
<option1>Jessica</option1>
<option2>Monica</option2>","1"
"207","[winogrande]:
<sentence>It was clear that Jessica understood and was entertained by the article from Monica because _ was the writer.</sentence>
<option1>Jessica</option1>
<option2>Monica</option2>","2"
"208","[winogrande]:
<sentence>In an effort to control kennel cough, Emily sent Maria to get the medication but _ was busy examining the animals.</sentence>
<option1>Emily</option1>
<option2>Maria</option2>","2"
"209","[winogrande]:
<sentence>In an effort to control kennel cough, Emily sent Maria to get the medication because _ was busy examining the animals.</sentence>
<option1>Emily</option1>
<option2>Maria</option2>","1"
"210","[winogrande]:
<sentence>Jan poured the entire cup of lemon juice into the bowl bananas until the _ was empty.</sentence>
<option1>cup</option1>
<option2>bowl</option2>","1"
"211","[winogrande]:
<sentence>Jan poured the entire cup of lemon juice into the bowl bananas until the _ was full.</sentence>
<option1>cup</option1>
<option2>bowl</option2>","2"
"212","[winogrande]:
<sentence>The insurance company blamed Leslie instead of Logan for the accident since _ had a green light.</sentence>
<option1>Leslie</option1>
<option2>Logan</option2>","2"
"213","[winogrande]:
<sentence>The insurance company blamed Leslie instead of Logan for the accident since _ ran a red light.</sentence>
<option1>Leslie</option1>
<option2>Logan</option2>","1"
"214","[winogrande]:
<sentence>The chef decided to store the food in the container but the _ was too large.</sentence>
<option1>food</option1>
<option2>container</option2>","1"
"215","[winogrande]:
<sentence>The chef decided to store the food in the container but the _ was too small.</sentence>
<option1>food</option1>
<option2>container</option2>","2"
"216","[winogrande]:
<sentence>My sister enjoyed writing on the blog more than in her journal, because the _ for everyone to see.</sentence>
<option1>blog</option1>
<option2>journal</option2>","1"
"217","[winogrande]:
<sentence>My sister enjoyed writing on the blog more than in her journal, because the _ for nobody to see.</sentence>
<option1>blog</option1>
<option2>journal</option2>","2"
"218","[winogrande]:
<sentence>Derrick spent the entire summer laying on the hot beach, while Jeffrey spent the summer indoors, so _ 's hair had more sun damage.</sentence>
<option1>Derrick</option1>
<option2>Jeffrey</option2>","1"
"219","[winogrande]:
<sentence>Derrick spent the entire summer laying on the hot beach, while Jeffrey spent the summer indoors, so _ 's hair had less sun damage.</sentence>
<option1>Derrick</option1>
<option2>Jeffrey</option2>","2"
"220","[winogrande]:
<sentence>This menu was very eclectic. They served everything from  a three tiered burger to sushi to omeletes. The _ was juicy.</sentence>
<option1>burger</option1>
<option2>sushi</option2>","1"
"221","[winogrande]:
<sentence>This menu was very eclectic. They served everything from  a three tiered burger to sushi to omeletes. The _ was raw.</sentence>
<option1>burger</option1>
<option2>sushi</option2>","2"
"222","[winogrande]:
<sentence>the statistics show many females compared to the males are being born everyday, the _ are few.</sentence>
<option1>females</option1>
<option2>males</option2>","2"
"223","[winogrande]:
<sentence>the statistics show many females compared to the males are being born everyday, the _ are many.</sentence>
<option1>females</option1>
<option2>males</option2>","1"
"224","[winogrande]:
<sentence>Robert made the choice to buy Neil's house, so _ had a lot more money in the bank afterwards.</sentence>
<option1>Robert</option1>
<option2>Neil</option2>","2"
"225","[winogrande]:
<sentence>Robert made the choice to buy Neil's house, so _ had a lot less money in the bank afterwards.</sentence>
<option1>Robert</option1>
<option2>Neil</option2>","1"
